Country	Record	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
Armenia	GDP_MilUSD	2.256839e+03	2.068527e+03	1.272577e+03	1.201313e+03	1.315159e+03	1.468317e+03	1.596969e+03	1.639492e+03	1.893726e+03	1.845482e+03	1.911564e+03	2.118468e+03	2.376335e+03	2.807061e+03	3.576615e+03	4.900470e+03	6.384452e+03	9.206302e+03	1.166204e+04	8.647937e+03	9.260285e+03	1.014211e+04	1.061932e+04	1.112147e+04	1.160951e+04	1.055334e+04	1.054614e+04	1.152746e+04	1.245794e+04	
Aruba	PBA_GgCO2eq	1700	1750	1530	1660	1690	1740	1760	1820	1870	1880	2460	2490	2520	2650	2710	2810	2810	2920	2750	2720	2600	2600	1450	963	975	995	1020	1020	1.817004e+03	
Aruba	CBA_GgCO2eq	2.198068e+03	1.573791e+03	9.495138e+02	-3.716098e+03	-1.070656e+03	1.929708e+03	1.726495e+03	2.101885e+03	2.024329e+03	2.070520e+03	2.403798e+03	2.445504e+03	2.526490e+03	2.605318e+03	2.519366e+03	2.585481e+03	2.661644e+03	2.754770e+03	2.627076e+03	2.703626e+03	2.640153e+03	2.733949e+03	1.970895e+03	1.624264e+03	1.558714e+03	1.552928e+03	6.646035e+02	6.115682e+02	1.264883e+03	
Aruba	PBA_tCO2eqperCap	2.741935e+01	2.692308e+01	2.250000e+01	2.305556e+01	2.194805e+01	2.175000e+01	2.120482e+01	2.141176e+01	2.149425e+01	2.112360e+01	2.703297e+01	2.677419e+01	2.652632e+01	2.731959e+01	2.737374e+01	2.810000e+01	2.782178e+01	2.891089e+01	2.722772e+01	2.693069e+01	2.549020e+01	2.549020e+01	1.407767e+01	9.349515e+00	9.375000e+00	9.567308e+00	9.714286e+00	9.714286e+00	1.714155e+01	
Aruba	CBA_tCO2eqperCap	3.545271e+01	2.421217e+01	1.396344e+01	-5.161247e+01	-1.390462e+01	2.412134e+01	2.080115e+01	2.472806e+01	2.326814e+01	2.326427e+01	2.641536e+01	2.629574e+01	2.659463e+01	2.685894e+01	2.544815e+01	2.585481e+01	2.635291e+01	2.727495e+01	2.601065e+01	2.676858e+01	2.588385e+01	2.680342e+01	1.913490e+01	1.576956e+01	1.498764e+01	1.493200e+01	6.329557e+00	5.824459e+00	1.193286e+01	
Aruba	Population	62000	65000	68000	72000	77000	80000	83000	85000	87000	89000	91000	93000	95000	97000	99000	100000	101000	101000	101000	101000	102000	102000	103000	103000	104000	104000	105000	105000	106000	
Aruba	PBA_GgCO2eqPerBnUSDGDP	2.222550e+03	2.006562e+03	1.596305e+03	1.532808e+03	1.356680e+03	1.317708e+03	1.275398e+03	1.188033e+03	1.123055e+03	1.091248e+03	1.313084e+03	1.296800e+03	1.298072e+03	1.311083e+03	1.216069e+03	1.205633e+03	1.158963e+03	1.116599e+03	1.001730e+03	1.088486e+03	1.087637e+03	1.019720e+03	5.720741e+02	3.564454e+02	3.525758e+02	3.408056e+02	3.439066e+02	3.337233e+02	5.874376e+02	
Aruba	CBA_GgCO2eqPerBnUSDGDP	2.873715e+03	1.804519e+03	9.906628e+02	-3.431364e+03	-8.594893e+02	1.461374e+03	1.251119e+03	1.372038e+03	1.215740e+03	1.201835e+03	1.283084e+03	1.273626e+03	1.301415e+03	1.288977e+03	1.130525e+03	1.109303e+03	1.097775e+03	1.053416e+03	9.569527e+02	1.081934e+03	1.104434e+03	1.072254e+03	7.775848e+02	6.012062e+02	5.636562e+02	5.319062e+02	2.240799e+02	2.000927e+02	4.089369e+02	
Aruba	GDP_MilUSD	7.648871e+02	8.721387e+02	9.584632e+02	1.082980e+03	1.245688e+03	1.320475e+03	1.379961e+03	1.531944e+03	1.665101e+03	1.722799e+03	1.873453e+03	1.920112e+03	1.941341e+03	2.021229e+03	2.228492e+03	2.330726e+03	2.424581e+03	2.615084e+03	2.745251e+03	2.498883e+03	2.390503e+03	2.549721e+03	2.534637e+03	2.701676e+03	2.765363e+03	2.919553e+03	2.965922e+03	3.056425e+03	3.093102e+03	
Australia	PBA_GgCO2eq	404000	4.050000e+05	409000	4.100000e+05	4.110000e+05	420000	4.280000e+05	4.400000e+05	454000	4.600000e+05	470000	4.780000e+05	482000	4.840000e+05	5.020000e+05	5.070000e+05	5.120000e+05	5.190000e+05	523000	5.270000e+05	5.240000e+05	5.240000e+05	527000	5.160000e+05	5.110000e+05	5.210000e+05	5.330000e+05	5.400000e+05	5.346588e+05	
Australia	CBA_GgCO2eq	4.045665e+05	3.929661e+05	3.813656e+05	3.183666e+05	3.620808e+05	4.094082e+05	4.141593e+05	4.057850e+05	4.449613e+05	4.511725e+05	4.560908e+05	4.501203e+05	4.609608e+05	4.845489e+05	5.250656e+05	5.153600e+05	5.219993e+05	5.493116e+05	5.179103e+05	5.320909e+05	5.430317e+05	5.582362e+05	5.661479e+05	5.510187e+05	5.460157e+05	5.542797e+05	5.253674e+05	5.408972e+05	5.163875e+05	
Australia	PBA_tCO2eqperCap	2.381935e+01	2.356158e+01	2.350305e+01	2.329148e+01	2.309118e+01	2.334241e+01	2.353071e+01	2.392995e+01	2.442567e+01	2.448371e+01	2.474857e+01	2.490232e+01	2.484408e+01	2.466368e+01	2.525151e+01	2.512513e+01	2.494397e+01	2.481354e+01	2.451716e+01	2.422877e+01	2.365155e+01	2.324962e+01	2.300908e+01	2.218878e+01	2.165621e+01	2.177002e+01	2.196760e+01	2.196461e+01	2.147397e+01	
Australia	CBA_tCO2eqperCap	2.385275e+01	2.286148e+01	2.191504e+01	1.808593e+01	2.034276e+01	2.275375e+01	2.276977e+01	2.206913e+01	2.393938e+01	2.401387e+01	2.401615e+01	2.344987e+01	2.375964e+01	2.469165e+01	2.641175e+01	2.553942e+01	2.543113e+01	2.626275e+01	2.427856e+01	2.446282e+01	2.451057e+01	2.476866e+01	2.471830e+01	2.369464e+01	2.314018e+01	2.316061e+01	2.165303e+01	2.200111e+01	2.074012e+01	
Australia	Population	16961000	17189000	17402000	17603000	17799000	17993000	18189000	18387000	18587000	18788000	18991000	19195000	19401000	19624000	19880000	20179000	20526000	20916000	21332000	21751000	22155000	22538000	22904000	23255000	23596000	23932000	24263000	24585000	24898000	
Australia	PBA_GgCO2eqPerBnUSDGDP	1.299967e+03	1.244965e+03	1.258931e+03	1.316024e+03	1.275559e+03	1.143740e+03	1.069191e+03	1.012500e+03	1.138132e+03	1.183711e+03	1.131923e+03	1.263293e+03	1.221339e+03	1.037540e+03	8.196047e+02	7.311715e+02	6.862772e+02	6.083697e+02	4.962070e+02	5.680072e+02	4.571873e+02	3.751835e+02	3.408462e+02	3.273728e+02	3.482151e+02	3.854423e+02	4.409160e+02	4.059736e+02	3.728692e+02	
Australia	CBA_GgCO2eqPerBnUSDGDP	1.301790e+03	1.207973e+03	1.173870e+03	1.021898e+03	1.123736e+03	1.114896e+03	1.034615e+03	9.337665e+02	1.115473e+03	1.160996e+03	1.098425e+03	1.189611e+03	1.168028e+03	1.038717e+03	8.572633e+02	7.432278e+02	6.996802e+02	6.439009e+02	4.913781e+02	5.734942e+02	4.737924e+02	3.996966e+02	3.661658e+02	3.495903e+02	3.720762e+02	4.100630e+02	4.346020e+02	4.066482e+02	3.601269e+02	
Australia	GDP_MilUSD	3.107772e+05	3.253104e+05	3.248789e+05	3.115444e+05	3.222117e+05	3.672164e+05	4.003027e+05	4.345680e+05	3.988991e+05	3.886082e+05	4.152226e+05	3.783761e+05	3.946489e+05	4.664881e+05	6.124904e+05	6.934078e+05	7.460542e+05	8.530996e+05	1.053996e+06	9.278052e+05	1.146138e+06	1.396650e+06	1.546152e+06	1.576184e+06	1.467484e+06	1.351694e+06	1.208847e+06	1.330136e+06	1.433904e+06	
Austria	PBA_GgCO2eq	78900	82400	75700	76000	7.620000e+04	7.970000e+04	8.320000e+04	83000	82300	8.040000e+04	8.080000e+04	8.480000e+04	86600	9.230000e+04	91600	9.310000e+04	9.070000e+04	87900	8.710000e+04	80300	8.480000e+04	8.260000e+04	80100	80600	7.690000e+04	79100	79800	8.240000e+04	8.412045e+04	
Austria	CBA_GgCO2eq	1.059558e+05	1.057617e+05	1.055677e+05	7.972639e+04	9.433654e+04	1.150264e+05	1.170363e+05	1.164135e+05	1.155265e+05	1.136731e+05	1.133769e+05	1.147743e+05	1.148986e+05	1.236332e+05	1.268865e+05	1.277605e+05	1.283754e+05	1.280515e+05	1.278348e+05	1.182235e+05	1.225500e+05	1.219642e+05	1.193468e+05	1.187678e+05	1.137058e+05	1.150564e+05	1.760834e+04	2.123940e+04	1.168986e+05	
Austria	PBA_tCO2eqperCap	1.021491e+01	1.060080e+01	9.666709e+00	9.630005e+00	9.588524e+00	9.974969e+00	1.037665e+01	1.033238e+01	1.023505e+01	9.986337e+00	1.001363e+01	1.047172e+01	1.064667e+01	1.128914e+01	1.114762e+01	1.127938e+01	1.094750e+01	1.057253e+01	1.044114e+01	9.590350e+00	1.008323e+01	9.770523e+00	9.421313e+00	9.420290e+00	8.926291e+00	9.113953e+00	9.123128e+00	9.342404e+00	9.461304e+00	
Austria	CBA_tCO2eqperCap	1.371774e+01	1.360630e+01	1.348074e+01	1.010218e+01	1.187071e+01	1.439629e+01	1.459670e+01	1.449191e+01	1.436719e+01	1.411913e+01	1.405092e+01	1.417316e+01	1.412572e+01	1.512148e+01	1.544194e+01	1.547861e+01	1.549492e+01	1.540191e+01	1.532423e+01	1.411961e+01	1.457194e+01	1.442681e+01	1.403749e+01	1.388123e+01	1.319858e+01	1.325687e+01	2.013071e+00	2.408095e+00	1.314797e+01	
Austria	Population	7724000	7773000	7831000	7892000	7947000	7990000	8018000	8033000	8041000	8051000	8069000	8098000	8134000	8176000	8217000	8254000	8285000	8314000	8342000	8373000	8410000	8454000	8502000	8556000	8615000	8679000	8747000	8820000	8891000	
Austria	PBA_GgCO2eqPerBnUSDGDP	4.739781e+02	4.741241e+02	3.880497e+02	3.992022e+02	3.743823e+02	3.306529e+02	3.506835e+02	3.900553e+02	3.770734e+02	3.701900e+02	4.105696e+02	4.297198e+02	4.058530e+02	3.526996e+02	3.044158e+02	2.946441e+02	2.699416e+02	2.261434e+02	2.024196e+02	2.006636e+02	2.163857e+02	1.915938e+02	1.956401e+02	1.874119e+02	1.739834e+02	2.071670e+02	2.019089e+02	1.969802e+02	1.846738e+02	
Austria	CBA_GgCO2eqPerBnUSDGDP	6.365112e+02	6.085459e+02	5.411558e+02	4.187756e+02	4.634900e+02	4.772120e+02	4.933018e+02	5.470807e+02	5.293072e+02	5.233911e+02	5.761025e+02	5.816130e+02	5.384751e+02	4.724311e+02	4.216839e+02	4.043381e+02	3.820712e+02	3.294425e+02	2.970868e+02	2.954315e+02	3.127131e+02	2.829007e+02	2.914983e+02	2.761601e+02	2.572551e+02	3.013387e+02	4.455238e+01	5.077355e+01	2.566332e+02	
Austria	GDP_MilUSD	1.664634e+05	1.737942e+05	1.950781e+05	1.903797e+05	2.035352e+05	2.410383e+05	2.372509e+05	2.127903e+05	2.182599e+05	2.171858e+05	1.967998e+05	1.973379e+05	2.133778e+05	2.616958e+05	3.009042e+05	3.159744e+05	3.359986e+05	3.886914e+05	4.302943e+05	4.001723e+05	3.918927e+05	4.311203e+05	4.094252e+05	4.300687e+05	4.419961e+05	3.818176e+05	3.952277e+05	4.183162e+05	4.555083e+05	
Azerbaijan	PBA_GgCO2eq	75300	68100	60300	51500	45600	48000	40800	39900	39400	39900	41200	42000	42600	44700	47000	50700	55100	48600	58200	52600	52500	53600	55800	56800	62300	66600	67000	66800	6.897004e+04	
Azerbaijan	CBA_GgCO2eq	7.421332e+04	6.333838e+04	5.246343e+04	3.982527e+04	3.776876e+04	4.496653e+04	3.878418e+04	3.615413e+04	3.546116e+04	3.524320e+04	3.437149e+04	3.473547e+04	3.533659e+04	3.872398e+04	3.994727e+04	4.082476e+04	4.252396e+04	3.827973e+04	4.601234e+04	4.715641e+04	4.673118e+04	4.748509e+04	4.959191e+04	5.274220e+04	5.634793e+04	5.996289e+04	6.780579e+04	6.498058e+04	6.721617e+04	
Azerbaijan	PBA_tCO2eqperCap	1.039624e+01	9.255232e+00	8.070128e+00	6.792403e+00	5.934409e+00	6.173633e+00	5.193483e+00	5.034065e+00	4.931164e+00	4.954060e+00	5.072018e+00	5.123826e+00	5.146792e+00	5.346250e+00	5.562788e+00	5.937463e+00	6.384705e+00	5.570839e+00	6.597144e+00	5.894218e+00	5.812666e+00	5.860485e+00	6.022666e+00	6.052211e+00	6.553756e+00	6.920919e+00	6.881676e+00	6.785170e+00	6.931663e+00	
Azerbaijan	CBA_tCO2eqperCap	1.024621e+01	8.608097e+00	7.021337e+00	5.252607e+00	4.915247e+00	5.783476e+00	4.936886e+00	4.561459e+00	4.438193e+00	4.375863e+00	4.231379e+00	4.237583e+00	4.269251e+00	4.631502e+00	4.728047e+00	4.780977e+00	4.927457e+00	4.387864e+00	5.215635e+00	5.284224e+00	5.173957e+00	5.191898e+00	5.352608e+00	5.619840e+00	5.927617e+00	6.231205e+00	6.964440e+00	6.600364e+00	6.755394e+00	
Azerbaijan	Population	7243000	7358000	7472000	7582000	7684000	7775000	7856000	7926000	7990000	8054000	8123000	8197000	8277000	8361000	8449000	8539000	8630000	8724000	8822000	8924000	9032000	9146000	9265000	9385000	9506000	9623000	9736000	9845000	9950000	
Azerbaijan	PBA_GgCO2eqPerBnUSDGDP	8.500784e+03	7.745356e+03	1.208090e+04	1.296918e+04	1.376006e+04	1.572498e+04	1.284350e+04	1.006880e+04	8.861160e+03	8.709420e+03	7.813956e+03	7.358454e+03	6.831459e+03	6.143474e+03	5.414515e+03	3.827653e+03	2.625937e+03	1.470484e+03	1.191342e+03	1.187587e+03	9.923878e+02	8.127169e+02	8.007584e+02	7.658657e+02	8.279698e+02	1.254843e+03	1.769326e+03	1.634628e+03	1.463930e+03	
Azerbaijan	CBA_GgCO2eqPerBnUSDGDP	8.378106e+03	7.203792e+03	1.051087e+04	1.002914e+04	1.139694e+04	1.473121e+04	1.220894e+04	9.123528e+03	7.975306e+03	7.692928e+03	6.518868e+03	6.085698e+03	5.666678e+03	5.322143e+03	4.602024e+03	3.082110e+03	2.026592e+03	1.158225e+03	9.418628e+02	1.064683e+03	8.833420e+02	7.199988e+02	7.116692e+02	7.111521e+02	7.488665e+02	1.129790e+03	1.790606e+03	1.590106e+03	1.426703e+03	
Azerbaijan	GDP_MilUSD	8.858006e+03	8.792366e+03	4.991350e+03	3.970953e+03	3.313940e+03	3.052468e+03	3.176703e+03	3.962735e+03	4.446370e+03	4.581247e+03	5.272617e+03	5.707720e+03	6.235857e+03	7.276013e+03	8.680370e+03	1.324572e+04	2.098299e+04	3.305034e+04	4.885248e+04	4.429149e+04	5.290270e+04	6.595163e+04	6.968394e+04	7.416444e+04	7.524429e+04	5.307437e+04	3.786752e+04	4.086556e+04	4.711294e+04	
Bahamas	PBA_GgCO2eq	2460	2300	2310	2230	2230	2240	2260	1960	2290	2290	2280	2190	2200	2160	2380	2400	2340	2370	2200	2340	2350	2600	2720	3550	3170	3230	3310	3310	3.230536e+03	
Bahamas	CBA_GgCO2eq	4.425424e+03	3.704742e+03	2.984061e+03	-2.686018e+03	5.542269e+02	4.170972e+03	3.778060e+03	3.803229e+03	4.031329e+03	4.011805e+03	4.090342e+03	3.953570e+03	3.857622e+03	3.721289e+03	3.890316e+03	4.018559e+03	4.132436e+03	4.116238e+03	3.897184e+03	3.901682e+03	3.900211e+03	4.209023e+03	4.295272e+03	5.023452e+03	4.659680e+03	4.629797e+03	3.615749e+03	3.802712e+03	3.941155e+03	
Bahamas	PBA_tCO2eqperCap	9.609375e+00	8.812261e+00	8.684211e+00	8.228782e+00	8.079710e+00	8	7.957746e+00	6.829268e+00	7.869416e+00	7.789116e+00	7.651007e+00	7.227723e+00	7.142857e+00	6.900958e+00	7.460815e+00	7.384615e+00	7.069486e+00	7.032641e+00	6.395349e+00	6.685714e+00	6.619718e+00	7.222222e+00	7.472527e+00	9.673025e+00	8.544474e+00	8.636364e+00	8.756614e+00	8.664921e+00	8.369263e+00	
Bahamas	CBA_tCO2eqperCap	1.728681e+01	1.419441e+01	1.121827e+01	-9.911505e+00	2.008069e+00	1.489633e+01	1.330303e+01	1.325167e+01	1.385337e+01	1.364559e+01	1.372598e+01	1.304809e+01	1.252475e+01	1.188910e+01	1.219535e+01	1.236480e+01	1.248470e+01	1.221436e+01	1.132902e+01	1.114766e+01	1.098651e+01	1.169173e+01	1.180020e+01	1.368788e+01	1.255978e+01	1.237914e+01	9.565475e+00	9.954744e+00	1.021025e+01	
Bahamas	Population	256000	261000	266000	271000	276000	280000	284000	287000	291000	294000	298000	303000	308000	313000	319000	325000	331000	337000	344000	350000	355000	360000	364000	367000	371000	374000	378000	382000	386000	
Bahamas	PBA_GgCO2eqPerBnUSDGDP	7.770057e+02	7.392741e+02	7.430042e+02	7.212160e+02	6.842590e+02	6.532517e+02	6.262122e+02	3.095213e+02	3.351275e+02	2.980269e+02	2.823016e+02	2.632898e+02	2.477154e+02	2.435150e+02	2.628298e+02	2.439967e+02	2.301507e+02	2.231987e+02	2.090063e+02	2.344229e+02	2.327710e+02	2.581811e+02	2.537195e+02	3.360883e+02	2.904713e+02	2.748398e+02	2.772566e+02	2.724190e+02	2.600133e+02	
Bahamas	CBA_GgCO2eqPerBnUSDGDP	1.397796e+03	1.190791e+03	9.598137e+02	-8.686992e+02	1.700604e+02	1.216382e+03	1.046844e+03	6.006022e+02	5.899604e+02	5.221073e+02	5.064517e+02	4.753127e+02	4.343602e+02	4.195323e+02	4.296181e+02	4.085479e+02	4.064458e+02	3.876536e+02	3.702436e+02	3.908734e+02	3.863217e+02	4.179578e+02	4.006597e+02	4.755841e+02	4.269726e+02	3.939481e+02	3.028672e+02	3.129701e+02	3.172083e+02	
Bahamas	GDP_MilUSD	3166	3.111160e+03	3109	3092	3259	3429	3609	6.332360e+03	6.833220e+03	7.683870e+03	8.076470e+03	8.317830e+03	8.881160e+03	8.870090e+03	9.055290e+03	9.836200e+03	1.016725e+04	1.061834e+04	10526	9.981960e+03	1.009576e+04	1.007045e+04	1.072050e+04	1.056270e+04	1.091330e+04	1.175230e+04	1.193840e+04	1.215040e+04	1.242450e+04	
Bahrain	PBA_GgCO2eq	18200	15400	14700	19000	18900	19000	19800	21800	22900	22700	23200	18700	20500	21200	22800	25400	25500	33500	36700	35200	36300	35800	33700	39000	39300	32700	32400	32600	3.636367e+04	
Bahrain	CBA_GgCO2eq	1.735654e+04	1.545907e+04	1.356159e+04	1.039212e+04	1.360616e+04	1.711774e+04	1.779558e+04	1.944006e+04	2.054481e+04	2.015946e+04	1.985989e+04	1.649578e+04	1.809853e+04	1.859612e+04	1.926919e+04	2.114360e+04	2.019909e+04	2.496053e+04	2.663230e+04	2.688146e+04	2.746333e+04	2.735368e+04	2.638891e+04	3.060981e+04	3.007717e+04	2.553940e+04	2.050174e+04	2.073431e+04	2.415817e+04	
Bahrain	PBA_tCO2eqperCap	3.669355e+01	3.019608e+01	2.810707e+01	3.544776e+01	3.436364e+01	3.368794e+01	3.419689e+01	3.663866e+01	3.729642e+01	3.563579e+01	3.488722e+01	2.679083e+01	2.789116e+01	2.721438e+01	2.746988e+01	2.857143e+01	2.661795e+01	3.233591e+01	3.291480e+01	2.970464e+01	2.925060e+01	2.801252e+01	2.592308e+01	2.965779e+01	2.941617e+01	2.383382e+01	2.272090e+01	2.182062e+01	2.317633e+01	
Bahrain	CBA_tCO2eqperCap	3.499303e+01	3.031190e+01	2.593039e+01	1.938829e+01	2.473848e+01	3.035060e+01	3.073502e+01	3.267237e+01	3.346060e+01	3.164751e+01	2.986450e+01	2.363292e+01	2.462385e+01	2.387179e+01	2.321589e+01	2.378358e+01	2.108464e+01	2.409317e+01	2.388547e+01	2.268478e+01	2.213000e+01	2.140351e+01	2.029916e+01	2.327742e+01	2.251285e+01	1.861472e+01	1.437709e+01	1.387839e+01	1.539718e+01	
Bahrain	Population	496000	510000	523000	536000	550000	564000	579000	595000	614000	637000	665000	698000	735000	779000	830000	889000	958000	1036000	1115000	1185000	1241000	1278000	1300000	1315000	1336000	1372000	1426000	1494000	1569000	
Bahrain	PBA_GgCO2eqPerBnUSDGDP	4.302817e+03	3.336060e+03	3.094044e+03	3.653659e+03	3.394669e+03	3.248159e+03	3.244911e+03	3.433502e+03	3.703239e+03	3.428480e+03	2.559887e+03	2.083288e+03	2.136861e+03	1.914253e+03	1.733819e+03	1.590609e+03	1.378024e+03	1.541647e+03	1.427410e+03	1.534557e+03	1.411722e+03	1.244067e+03	1.095960e+03	1.198544e+03	1.177080e+03	1.050574e+03	1.004647e+03	9.202893e+02	9.657703e+02	
Bahrain	CBA_GgCO2eqPerBnUSDGDP	4.103408e+03	3.348856e+03	2.854433e+03	1.998383e+03	2.443831e+03	2.926376e+03	2.916418e+03	3.061811e+03	3.322372e+03	3.044772e+03	2.191340e+03	1.837724e+03	1.886539e+03	1.679136e+03	1.465320e+03	1.324063e+03	1.091562e+03	1.148667e+03	1.035837e+03	1.171907e+03	1.068061e+03	9.505532e+02	8.581952e+02	9.406978e+02	9.008454e+02	8.205204e+02	6.357101e+02	5.853240e+02	6.416087e+02	
Bahrain	GDP_MilUSD	4.229787e+03	4.616223e+03	4.751064e+03	5.200266e+03	5.567553e+03	5.849468e+03	6.101861e+03	6.349202e+03	6.183777e+03	6.621010e+03	9.062899e+03	8.976197e+03	9.593511e+03	1.107481e+04	1.315016e+04	1.596872e+04	1.850476e+04	21730	2.571090e+04	2.293822e+04	2.571327e+04	2.877660e+04	3.074931e+04	3.253947e+04	3.338771e+04	3.112585e+04	3.225013e+04	3.542364e+04	3.765250e+04	
Bangladesh	PBA_GgCO2eq	45000	45400	47400	47100	49000	55800	59500	62400	63500	68100	72400	79000	81900	85300	88400	92200	97200	99000	104000	107000	112000	116000	120000	124000	130000	143000	144000	149000	1.589946e+05	
Bangladesh	CBA_GgCO2eq	4.888660e+04	4.819829e+04	4.750997e+04	4.062263e+04	4.649018e+04	5.728958e+04	6.079014e+04	6.307222e+04	6.322480e+04	6.758444e+04	7.120982e+04	7.707834e+04	7.936321e+04	8.364318e+04	8.633071e+04	8.966515e+04	9.363755e+04	9.578511e+04	1.017095e+05	1.072873e+05	1.123781e+05	1.196177e+05	1.257050e+05	1.320044e+05	1.371128e+05	1.469311e+05	1.645419e+05	1.704835e+05	1.900215e+05	
Bangladesh	PBA_tCO2eqperCap	4.361649e-01	4.299283e-01	4.389539e-01	4.268199e-01	4.346361e-01	4.845012e-01	5.057374e-01	5.193033e-01	5.175941e-01	5.439732e-01	5.671403e-01	6.072766e-01	6.182159e-01	6.328269e-01	6.453214e-01	6.631376e-01	6.897482e-01	6.939577e-01	7.207007e-01	7.332534e-01	7.589361e-01	7.770997e-01	7.946704e-01	8.117255e-01	8.413314e-01	9.151649e-01	9.115251e-01	9.330870e-01	9.852370e-01	
Bangladesh	CBA_tCO2eqperCap	4.738360e-01	4.564275e-01	4.399724e-01	3.681220e-01	4.123736e-01	4.974349e-01	5.167032e-01	5.248976e-01	5.153509e-01	5.398549e-01	5.578171e-01	5.925046e-01	5.990671e-01	6.205352e-01	6.302156e-01	6.449060e-01	6.644684e-01	6.714223e-01	7.048278e-01	7.352224e-01	7.614985e-01	8.013350e-01	8.324503e-01	8.641239e-01	8.873636e-01	9.403232e-01	1.041556e+00	1.067624e+00	1.177501e+00	
Bangladesh	Population	103172000	105599000	107984000	110351000	112738000	115170000	117650000	120161000	122683000	125190000	127658000	130089000	132478000	134792000	136986000	139036000	140921000	142660000	144304000	145925000	147575000	149273000	151006000	152761000	154517000	156256000	157977000	159685000	161377000	
Bangladesh	PBA_GgCO2eqPerBnUSDGDP	1.424125e+03	1.466527e+03	1.494850e+03	1.420107e+03	1.451050e+03	1.470753e+03	1.281265e+03	1.293417e+03	1.270392e+03	1.328247e+03	1.356573e+03	1.463199e+03	1.496599e+03	1.417911e+03	1.357733e+03	1.327709e+03	1.353401e+03	1.243533e+03	1.134984e+03	1.044129e+03	9.715553e+02	9.017557e+02	8.998487e+02	8.267193e+02	7.519430e+02	7.330376e+02	6.503620e+02	5.966896e+02	5.801894e+02	
Bangladesh	CBA_GgCO2eqPerBnUSDGDP	1.547126e+03	1.556919e+03	1.498318e+03	1.224808e+03	1.376726e+03	1.510015e+03	1.309047e+03	1.307350e+03	1.264887e+03	1.318192e+03	1.334272e+03	1.427607e+03	1.450243e+03	1.390370e+03	1.325951e+03	1.291206e+03	1.303798e+03	1.203151e+03	1.109986e+03	1.046932e+03	9.748356e+02	9.298787e+02	9.426289e+02	8.800855e+02	7.930844e+02	7.531892e+02	7.431373e+02	6.827233e+02	6.934103e+02	
Bangladesh	GDP_MilUSD	3.159834e+04	3.095748e+04	3.170887e+04	3.316652e+04	3.376866e+04	3.793975e+04	4.643848e+04	4.824431e+04	4.998456e+04	5.127057e+04	5.336979e+04	5.399129e+04	5.472408e+04	6.015893e+04	6.510854e+04	6.944294e+04	7.181908e+04	7.961189e+04	9.163128e+04	1.024778e+05	1.152791e+05	1.286379e+05	1.333557e+05	1.499905e+05	1.728855e+05	1.950787e+05	2.214152e+05	2.497111e+05	2.740391e+05	
Barbados	PBA_GgCO2eq	1260	1400	1170	1300	935	1020	1040	1090	1330	1400	1380	1400	1390	1430	1460	1510	1520	1540	1790	1780	1640	1700	1650	1620	1440	1470	1510	1500	1.470931e+03	
Barbados	CBA_GgCO2eq	2.399995e+03	1.709282e+03	1.018569e+03	-4.256362e+03	-1.472490e+03	2.095360e+03	1.767686e+03	2.027144e+03	2.293304e+03	2.426434e+03	2.353076e+03	2.381811e+03	2.358008e+03	2.412826e+03	2.518600e+03	2.630272e+03	2.686058e+03	2.669009e+03	2.856824e+03	2.767966e+03	2.627080e+03	2.668742e+03	2.621260e+03	2.601340e+03	2.396768e+03	2.394938e+03	1.557932e+03	1.466140e+03	1.810953e+03	
Barbados	PBA_tCO2eqperCap	4.827586e+00	5.343511e+00	4.448669e+00	4.924242e+00	3.528302e+00	3.834586e+00	3.895131e+00	4.067164e+00	4.944238e+00	5.185185e+00	5.073529e+00	5.147059e+00	5.091575e+00	5.218978e+00	5.309091e+00	5.471014e+00	5.487365e+00	5.519713e+00	6.392857e+00	6.334520e+00	5.815603e+00	6.007067e+00	5.809859e+00	5.704225e+00	5.052632e+00	5.157895e+00	5.279720e+00	5.244755e+00	5.125194e+00	
Barbados	CBA_tCO2eqperCap	9.195382e+00	6.523976e+00	3.872884e+00	-1.612258e+01	-5.556566e+00	7.877294e+00	6.620547e+00	7.563969e+00	8.525294e+00	8.986793e+00	8.651014e+00	8.756657e+00	8.637390e+00	8.805934e+00	9.158547e+00	9.529969e+00	9.696961e+00	9.566339e+00	1.020294e+01	9.850411e+00	9.315885e+00	9.430183e+00	9.229790e+00	9.159648e+00	8.409712e+00	8.403292e+00	5.447316e+00	5.126365e+00	6.309941e+00	
Barbados	Population	261000	262000	263000	264000	265000	266000	267000	268000	269000	270000	272000	272000	273000	274000	275000	276000	277000	279000	280000	281000	282000	283000	284000	284000	285000	285000	286000	286000	287000	
Barbados	PBA_GgCO2eqPerBnUSDGDP	6.262016e+02	6.928691e+02	5.978539e+02	6.300458e+02	4.346119e+02	4.600866e+02	4.399983e+02	4.362820e+02	4.721195e+02	4.742833e+02	4.510541e+02	4.583402e+02	4.474489e+02	4.455523e+02	4.238641e+02	3.953397e+02	3.604031e+02	3.294822e+02	3.740857e+02	3.986116e+02	3.620309e+02	3.650027e+02	3.579176e+02	3.463759e+02	3.066113e+02	3.117709e+02	3.126294e+02	3.013258e+02	2.891833e+02	
